297.07,48.1129,3330.9,0.183649
296.777,46.4473,3367.91,0.180664
306.826,46.5148,3562.59,0.179888
308.626,46.052,3800.14,0.17429
297.16,45.497,4023.25,0.168459
296.397,45.1754,4175.7,0.17043
288.451,43.1826,4149.31,0.162467
300.039,43.86,4262.56,0.160204
300.57,43.8276,4286.92,0.160787
296.115,46.028,4097.69,0.158533
296.622,45.9209,4115.21,0.155775
295.172,46.3076,4001.23,0.159505
322.201,47.6303,3935.23,0.193611
312.174,46.2697,4008.42,0.24087
316.789,53.3411,4069.08,0.248587
321.785,49.3739,4167.29,0.220536
329.025,50.5934,4199.89,0.218694
329.866,51.0552,4123.51,0.212467
343.341,60.5734,4116.47,0.203322
344.201,61.785,4216.24,0.223638
366.81,62.5884,4394.06,0.218175
378.906,64.7091,4553.81,0.22681
382.934,72.071,4702.94,0.254085
386.343,85.749,4863.19,0.249645
346.399,78.5962,4556.6,0.22457
349.929,78.611,4632.46,0.228848
299.717,67.7141,4317.19,0.206462
318.973,73.1798,4447.88,0.216226
333.206,80.3285,4592.25,0.22686
329.416,79.0749,4584.82,0.223218
304.475,72.4507,4285.21,0.211528
299.694,69.8854,4245.61,0.210045
292.78,65.7297,4132.66,0.212904
296.475,67.4837,4164.98,0.214914
290.587,64.739,4130.96,0.20922
277.334,61.9052,3883.65,0.200845
214.312,41.9767,3100.67,0.164177
246.922,48.4054,3587.94,0.181167
244.806,48.6409,3606.28,0.178489
249.667,48.7289,3553.43,0.178507
287.961,53.6718,4012.29,0.189366
280.446,51.9491,3898.93,0.183936
279.418,50.2779,3858.02,0.18244
257.465,46.3084,3628.06,0.171347
263.47,47.6678,3622.18,0.173483
283.222,48.6203,3763.41,0.177651
280.681,47.0051,3672.31,0.175581
288.086,50.7619,3866.71,0.181323
283.929,51.2164,3852.94,0.187749
302.152,55.2533,4134.21,0.203149
294.314,53.229,4134.88,0.196986
288.115,51.7901,4130.42,0.193591
297.269,54.3836,4297.79,0.196932
299.675,53.9905,4347.58,0.203369
295.84,53.1584,4383.33,0.202849
292.211,52.0723,4319.07,0.203454
293.036,51.396,4231.46,0.213899
293.719,51.4025,4290.38,0.236733
307.709,51.9189,4347.55,0.233753
309.598,52.2125,4405.02,0.238596
307.058,52.946,4562.32,0.279843
295.901,49.7231,4758.72,0.249302
299.917,50.5701,4769.48,0.259381
303.247,50.7087,4807.93,0.264808
302.02,59.3326,5331.62,0.250161
337.953,59.2062,5610.49,0.259367
335.338,63.9112,5679.22,0.258943
335.391,65.2974,5684.05,0.265509
331.967,64.4988,5728.93,0.255936
317.898,59.8318,5643.86,0.226969
314.457,60.7964,5592.78,0.219275
308.475,59.8095,5696.38,0.213848
302.357,59.9733,5952.77,0.210527
300.694,58.081,6043.97,0.207555
295.488,56.5489,6003.46,0.203929
289.414,54.8782,5959.98,0.198939
298.756,55.8418,5550.08,0.207547
298.484,56.2576,5704.88,0.204953
295.708,55.7337,5883.05,0.203689
297.929,55.2649,5775.52,0.202493
296.465,54.4315,5734.31,0.20161
303.741,56.8537,6123.55,0.202587
306.249,56.1425,6104.39,0.202776
303.542,54.9479,6368.65,0.200793
292.331,53.1832,6714.79,0.194131
287.07,54.8477,7059.79,0.205095
305.843,56.2085,7234.74,0.208601
299.955,55.0389,7390.54,0.204145
297.517,54.9587,7416.27,0.202402
301.371,55.4752,7103.05,0.206486
295.235,61.4707,7166.74,0.209832
308.934,62.518,7461.82,0.216912
322.33,64.5376,7186.29,0.217419
301.355,59.3713,6656.84,0.206187
316.258,62.6122,6365.4,0.210117
314.166,58.9161,5866.51,0.196401
315.344,61.163,6423.09,0.203654
338.938,63.338,6652.22,0.20995
334.287,63.8863,7297.67,0.212758
330.021,71.4274,7814.94,0.223418
333.351,67.9058,7783.54,0.227181
348.747,69.8008,7827.63,0.228036
353.436,71.4513,8011.15,0.230733
365.787,72.2677,8220.51,0.239804
361.056,70.0221,8114.13,0.232854
379.409,71.9778,8257.12,0.238634
412.558,73.9657,8117.66,0.245077
475.002,77.8158,8278.13,0.24466
467.446,89.4923,8743.16,0.253218
468.998,86.684,9342.99,0.249117
484.363,91.9977,9831.4,0.253946
474.183,97.469,10257.1,0.298582
428.345,85.844,9875.89,0.240521
454.161,90.5163,10406.2,0.250447
469.863,99.6212,10995.7,0.255387
469.857,101.336,11162.5,0.255487
461.88,101.044,11256.7,0.251969
472.253,103.459,11635.0,0.252982
467.017,105.504,12174.3,0.245933
448.328,97.6654,13876.5,0.23525
451.826,102.931,18491.2,0.222823
467.882,126.387,16908.0,0.251643
482.036,156.102,15266.4,0.244248
446.691,151.324,15808.5,0.238779
509.001,218.514,17106.5,0.250616
661.841,320.907,17249.9,0.379427
709.883,305.277,16525.0,0.478039
704.622,277.66,16865.4,0.865028
693.097,303.106,17978.6,0.76057
702.245,300.812,19665.4,0.762863
728.701,322.519,19423.6,0.729334
798.115,360.662,19188.1,0.776894
829.989,355.499,18174.2,0.792545
813.404,310.149,17059.9,0.774137
812.885,315.152,16355.2,1.15914
669.276,261.53,14084.8,1.10586
715.719,288.083,15241.9,1.17695
686.208,278.464,14451.1,1.0328
733.903,270.867,14302.8,1.12038
774.11,294.991,16616.7,1.18401
764.967,271.538,16373.1,1.40645
736.84,254.039,15067.9,1.43294
755.344,248.07,15096.6,2.20813
736.909,223.4,13620.4,2.17644
774.696,237.571,14839.6,2.28004
776.08,230.462,14093.6,2.31012
876.89,255.048,15321.9,2.45529
963.056,248.042,15583.9,3.12571
978.416,244.834,15976.4,3.22005
1004.89,254.139,18336.9,2.93138
1052.02,289.93,18343.7,3.09163
1137.65,278.976,17039.9,3.39845
1184.92,263.746,15900.4,2.4485
1361.44,258.72,15604.7,2.14126
1345.59,253.792,15509.3,1.95614
1181.65,233.343,14050.6,1.93361
1315.62,246.192,14759.3,2.02577
1448.18,268.368,15193.3,2.0225
1410.0,247.801,14476.6,1.86561
1329.67,241.152,14412.0,1.66706
1068.6,189.473,11723.9,1.19515
1022.37,188.941,11415.4,1.29116
1036.07,194.755,11569.4,1.61161
1046.9,194.583,11758.5,1.54157
1172.92,214.407,13260.3,1.58205
1053.63,191.586,11703.5,1.38127
1000.39,179.921,10991.6,1.30411
991.665,178.042,10894.0,1.34234
1056.88,178.97,11277.1,1.33309
1059.32,179.063,11225.3,1.30965
1048.8,175.061,11044.9,1.21336
1095.78,179.648,11456.2,1.23119
1237.32,191.93,11665.7,1.41666
1169.63,179.281,11157.7,1.31967
1161.91,177.689,11095.2,1.31231
1058.1,163.533,9989.69,1.13747
1106.14,161.407,10114.5,1.14397
1021.27,141.662,9070.56,0.958196
914.639,131.384,8830.16,0.896766
941.803,154.258,8994.92,0.919951
834.889,150.931,8315.52,0.840231
684.313,122.645,6852.05,0.692773
785.739,142.439,7711.22,0.779269
751.888,137.92,7611.61,0.732428
807.823,148.419,8208.57,0.777794
871.327,161.695,8650.72,0.929139
